Odorant,Odor,SMILES representation,exactmw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR
(Z)-beta-Farnesene,"citrus, green",CCC(=C)CC\C=C(\C)CCC=C(C)C,206.203450832,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.7796315328293,0.0,5.425500000000005,71.08700000000005
safranal,"herb, sweet",CC1=C(C=O)C(C)(C)CC=C1,150.104465068,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.80021493954504,17.07,2.4879000000000007,46.30200000000003
methylgeranate,"flower, green, fruit",CCC(C)=CCC\C(C)=C\C([O-])=O,181.12340336391,2.0,0.0,5.0,0.0,2.0,2.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.9652219596669,40.129999999999995,1.8190999999999997,52.046000000000035
nonylacetate,"sweet, fruit",CCCCCCCCCOC(C)=O,186.161979944,2.0,0.0,8.0,0.0,2.0,2.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.66373950134629,26.3,3.3001000000000023,54.62600000000005
decadienal,"fried, wax, fat",CCCCCC=CC=CC=O,152.120115132,1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.80604609307427,17.07,2.878000000000001,48.486000000000026
undecanaldehyde,"oil, pungent, sweet",CCCCCCCCCCC=O,170.167065324,1.0,0.0,9.0,0.0,1.0,1.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.55019427183942,17.07,3.7161000000000026,53.29100000000004
alpha-terpineol,"oil, anise, mint",CC1=CCC(CC1)C(C)(C)O,154.135765196,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,69.12252962388156,20.23,2.5037000000000007,47.39580000000002
ethylundecanoate,"cognac, coconut",CCCCCCCCCCC(=O)OCC,214.193280072,2.0,0.0,10.0,0.0,2.0,2.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.39362373013951,26.3,4.080300000000003,63.860000000000056
isopentyldimethylpyrazine,fruit,CC(C)CCc1cnc(C)c(C)n1,178.146998576,2.0,0.0,3.0,0.0,2.0,2.0,0.0,0.6363636363636364,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.42529388216623,25.78,2.6820400000000006,54.665000000000035
cinnamylalcohol,oil,OCC=Cc1ccccc1,134.07316494,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.63086018269854,20.23,1.6921,42.56180000000003
tridecane,alkane,CCCCCCCCCCCCC,184.219100896,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.11855640058886,0.0,5.317300000000005,62.13500000000006
perillaldehyde,fat,CC(=C)C1CCC(=CC1)C=O,150.104465068,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,67.80021493954504,17.07,2.4879000000000007,46.30200000000003
(E)-oaklactone,"coconut, flower",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
hydrocinnamicacid,balsamic,OC(=O)CCc1ccccc1,150.06807956,2.0,1.0,3.0,1.0,1.0,2.0,0.0,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.48198531492656,37.3,1.7038,42.39880000000003
4-hexanolide,"coumarin, sweet",CCC1CCC(=O)O1,114.06807956,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.8333333333333334,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,48.833197775834,26.3,1.1019999999999999,29.404999999999987
p-vinylguaiacol,"clove, curry",COc1ccc(C=C)cc1O,150.06807956,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.74440541220542,29.46,2.0438000000000005,44.74980000000002
methyldecanoate,wine,CCCCCCCCCC(=O)OC,186.161979944,2.0,0.0,8.0,0.0,2.0,2.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.66373950134629,26.3,3.3001000000000023,54.62600000000005
p-mentha-dien-hydroperoxide,turpentine,CC(C)C1=CC=C(C)CC1.O[O-],169.12340336391,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.16228681316085,43.29,2.1286,48.540800000000026
ethylhydroxyhexanoate,fresh,CCCCC(O)(CC)C([O-])=O,159.10266791991,3.0,1.0,5.0,1.0,3.0,3.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,67.04383543304158,60.36,0.06759999999999988,39.772800000000004
dimethoxytoluene,hummus,COc1cccc(C)c1OC,152.083729624,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.75331992170055,18.46,2.01222,44.28300000000002
oxodecanal,fat,CCCCCCCCC(=O)C=O,170.130679816,2.0,0.0,8.0,0.0,2.0,2.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.34677425748656,34.14,2.505000000000001,49.06400000000003
4-methylthiazole,roasted meat,Cc1cscn1,99.01427016,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.65635648525158,12.89,1.45152,26.850999999999996
benzylbutanoate,plum,CCCC(=O)OCc1ccccc1,178.099379688,2.0,0.0,4.0,0.0,2.0,2.0,0.0,0.36363636363636365,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.53118102103066,26.3,2.5299000000000005,51.146000000000036
dihydrocarvylacetate,"mint, camphor, medicine",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
delta-muurolene,oil,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
methylanthranilate,"honey, flower",COC(=O)c1ccccc1N,151.063328528,3.0,2.0,1.0,1.0,3.0,3.0,0.0,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.77624537485353,52.32,1.0554,42.19390000000001
p-methoxystyrene,sweet,COc1ccc(C=C)cc1,134.07316494,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.95017166000941,9.23,2.3382000000000005,43.08500000000002
p-menthadienhydroperoxide,turpentine,CC(C)C1=CC=C(C)CC1.O[O-],169.12340336391,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.16228681316085,43.29,2.1286,48.540800000000026
heptyl2-methylbutyrate,apple,CCCCCCCOC(=O)C(C)CC,200.177630008,2.0,0.0,8.0,0.0,2.0,2.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,88.02868161574287,26.3,3.5461000000000027,59.17300000000005
acetyloxy-dimethylfuranone,caramel,CC1C(=O)OC(=C1C)OC(C)=O,170.0579088,4.0,0.0,1.0,0.0,4.0,4.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,70.1485463019936,52.6,0.9739,39.722000000000016
cuminicalcohol,"wood, herb",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
delta-elemene,wood,CC(C)C1=CC(C(C)=C)C(C)(CC1)C=C,204.187800768,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,94.77380037930006,0.0,4.747200000000005,68.76300000000005
ethylfuranone,spice,CCC1C=COC1=O,112.052429496,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,48.14359474364974,26.3,1.0831,29.01299999999999
butylbenzoate,balsamic,CCCCOC(=O)c1ccccc1,178.099379688,2.0,0.0,4.0,0.0,2.0,2.0,0.0,0.36363636363636365,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.53118102103066,26.3,2.6435000000000013,51.632500000000036
alpha-cubebene,"herb, wax",CC(C)[C@@H]1CC[C@@H](C)[C@@]23CC=C(C)[C@@H]2[C@@H]13,204.187800768,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8666666666666667,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,94.14134413661009,0.0,4.270900000000004,64.51300000000005
2-undecenal,sweet,CCCCCCCCC=CC=O,168.15141526,1.0,0.0,8.0,0.0,1.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.86059123965515,17.07,3.4921000000000024,53.19700000000004
ethyldihydrocinnamate,flower,CCOC(=O)C=CC1CC=CC=C1,178.099379688,2.0,0.0,3.0,0.0,2.0,2.0,0.0,0.36363636363636365,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,78.58909925126426,26.3,2.2380000000000004,52.160000000000025
citronellylacetate,"rose, dust",CC(CCCC([O-])=O)CCC=C(C)C,197.15470349191,2.0,0.0,7.0,0.0,2.0,2.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,87.01976710624776,40.129999999999995,2.2891000000000004,56.68700000000004
terpinylacetate,wax,CC1(C)C2CCC(C)(C1C2)C34CC(CCC3(C)C5(C)CCC6CC5(CC([O-])=O)C6(C)C)C4(C)C,467.38945445190996,2.0,0.0,4.0,0.0,2.0,2.0,0.0,0.96875,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,9.0,208.97322550518882,40.129999999999995,7.254000000000008,135.667
(E)-2-undecenal,"soap, fat, green",CCCCCCCC/C=C/C=O,168.15141526,1.0,0.0,8.0,0.0,1.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.86059123965515,17.07,3.4921000000000024,53.19700000000004
nerylacetate,fruit,CC(C)=CCCC(\C)=C/CCC([O-])=O,195.13905342791,2.0,0.0,6.0,0.0,2.0,2.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.33016407406352,40.129999999999995,2.2092,56.66300000000004
vanillin,vanilla,COc1cc(C=O)ccc1O,152.047344116,3.0,1.0,2.0,1.0,3.0,3.0,0.0,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.23058843003683,46.53,1.2132999999999998,40.046300000000016
p-menthadienhydroperoxide,turpentine,CC(C)C1=CC=C(C)CC1.O[O-],169.12340336391,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.16228681316085,43.29,2.1286,48.540800000000026
gamma-nonalactone,"coconut, peach",CCCCC[C@H]1CCC(=O)O1,156.115029752,2.0,0.0,4.0,0.0,2.0,2.0,0.0,0.8888888888888888,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,67.92802411902383,26.3,2.2723000000000004,43.256000000000014
alpha-copaene,"wood, spice",CC(C)C1CCC2(C)C3CC=C(C)C2C13,204.187800768,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8666666666666667,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,94.1413441366101,0.0,4.270900000000004,64.51300000000005
undecanol,mandarin,CCCCCCCCCCCO,172.182715388,1.0,1.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.18290592399167,20.23,3.5095000000000023,54.31280000000004
acetylpyrrolizine,medicine,CC(=O)C1C=Cn2cccc12,147.068413908,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.2222222222222222,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,65.14133351341991,22.0,1.645,43.18400000000002
decanoicacid,"rancid, fat",CCCCCCCCCC(O)=O,172.14632988,2.0,1.0,8.0,1.0,1.0,2.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.97948590963883,37.3,3.2117000000000013,50.245800000000024
beta-damascenone,"apple. rose, honey",C/C=C/C(=O)C1=C(C)C=CCC1(C)C,190.135765196,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.46153846153846156,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.20543825055061,17.07,3.4342000000000024,60.05900000000003
epoxy-2-decenal,"metal, green",CCCCCCCC1=C(O1)C=O,168.115029752,2.0,0.0,7.0,0.0,2.0,2.0,0.0,0.7,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.60336320123619,29.6,2.787600000000001,47.55100000000002
(Z)-3-hexenylhexanoate,"fruit, prune",CCCC\C=C/C(CCC)CC([O-])=O,197.15470349191,2.0,0.0,8.0,0.0,2.0,2.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,87.01976710624777,40.129999999999995,2.2890999999999995,56.68700000000005
p-menthadienhydroperoxide,turpentine,CC(C)C1=CC=C(C)CC1.O[O-],169.12340336391,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.16228681316085,43.29,2.1286,48.540800000000026
geranylacetate,rose,CC(C)=CCCC(/C)=C/CCC([O-])=O,195.13905342791,2.0,0.0,6.0,0.0,2.0,2.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.33016407406352,40.129999999999995,2.2092,56.66300000000004
"(E,Z)-3,6-nonadien-1-ol",fish,CC\C=C/C/C=C/CCO,140.120115132,1.0,1.0,5.0,1.0,1.0,1.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.07381563082991,20.23,2.2813000000000003,44.89080000000002
hexylhexanoate,"apple peel, peach",CCCCCCOC(=O)CCCCC,200.177630008,2.0,0.0,9.0,0.0,2.0,2.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.02868161574288,26.3,3.6902000000000026,59.24300000000005
skatole,"mothball, fecal",Cc1c[nH]c2ccccc12,131.073499288,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1111111111111111,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.68717018664308,15.79,2.4763200000000003,43.03570000000002
butyloctanoate,fruit,CCCCCCCC(=O)OCCCC,200.177630008,2.0,0.0,9.0,0.0,2.0,2.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.02868161574288,26.3,3.6902000000000026,59.24300000000005
styreneglycol,sweet,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
dehydro-ar-ionene,licorice,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
beta-elemene,"herb, wax, fresh",CC(=C)[C@@H]1CC[C@@](C)(C=C)[C@@H](C1)C(C)=C,204.187800768,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,94.77380037930007,0.0,4.747200000000005,68.76300000000005
isobornylpropionate,"fruit, turpentine",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ethylfuranone,spice,CCC1C=COC1=O,112.052429496,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,48.14359474364974,26.3,1.0831,29.01299999999999
eugenol,"clove, honey",COc1cc(CC=C)ccc1O,164.083729624,2.0,1.0,3.0,1.0,2.0,2.0,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.10934752660204,29.46,2.1293,48.55980000000003
methylenebis(methylsulfide),"garlic, sulfur",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ethyldecanoate,grape,CCCCCCCCCC(=O)OCC,200.177630008,2.0,0.0,9.0,0.0,2.0,2.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0286816157429,26.3,3.6902000000000026,59.24300000000005
cis-linaloolpyranoxide,"citrus, green",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
methyleugenol,"clove, spice",COc1ccc(CC=C)cc1OC,178.099379688,2.0,0.0,4.0,0.0,2.0,2.0,0.0,0.2727272727272727,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.7936011183095,18.46,2.4323000000000006,53.44700000000003
lauricaldehyde,"lily, fat, citrus",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
decylalcohol,"orange, oil",CCCCCCCCCCO,158.167065324,1.0,1.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.81796380959506,20.23,3.119400000000002,49.69580000000003
carvylacetate,"green, spearmint",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
alpha-gurjunene,"wood, balsamic",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
geosmin,"beet, earth",C[C@H]1CCC[C@@]2(C)CCCC[C@]12O,182.167065324,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,81.53618573132981,20.23,3.117800000000002,54.53980000000005
(E)-beta-damascone,apple,C/C=C/C(=O)C1=C(C)CCCC1(C)C,192.15141526,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.6153846153846154,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.89504128273488,17.07,3.6582000000000026,60.15300000000004
tetradecane,alkane,CCCCCCCCCCCCCC,198.23475095999999,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.48349851498547,0.0,5.707400000000006,66.75200000000007
beta-bourbonene,herb,CC(C)[C@@H]1CC[C@@]2(C)[C@@H]3CCC(=C)[C@@H]3[C@@H]12,204.187800768,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8666666666666667,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,94.14134413661012,0.0,4.270900000000004,64.51300000000005
(-)-gamma-elemene,"green, wood, oil",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
alpha-ionone,"wood, violet",CC(=O)/C=C/C1C(=CCCC1(C)C)C,192.15141526,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.6153846153846154,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,86.89504128273487,17.07,3.5141000000000027,60.08300000000004
(E)-alpha-bergamotene,"wood, warm, tea",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
beta-selinene,herb,CC(=C)[C@@H]1CC[C@@]2(C)CCCC(=C)[C@@H]2C1,204.187800768,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7333333333333333,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,94.4575722579551,0.0,4.7252000000000045,66.74300000000005
ethylsalicylate,"wintergreen, mint",CCOc1ccccc1C([O-])=O,165.05571772791,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.59553054443344,49.36,0.44879999999999987,41.94150000000002
linalylbutyrate,"pear, sweet",CCCC(=O)OC(C)(CCC=C(C)C)C=C,224.177630008,2.0,0.0,7.0,0.0,2.0,2.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99.37935978016759,26.3,4.020800000000003,68.26700000000004
isocaryophyllene,wood,C\C1=C\CCC(=C)[C@H]2CC(C)(C)[C@@H]2CC1,204.187800768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,94.45757225795508,0.0,4.7252000000000045,66.74300000000005
coumarin,"green, sweet",O=C1Oc2ccccc2C=C1,146.036779432,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.07940657528497,30.21,1.793,42.484000000000016
gamma-decalactone,"peach, fat",CCCCCCC1CCC(=O)O1,170.130679816,2.0,0.0,5.0,0.0,2.0,2.0,0.0,0.9,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,74.29296623342044,26.3,2.6624000000000008,47.87300000000003
erucin,cabbage,CSCCCCN=C=S,161.033291352,1.0,0.0,5.0,0.0,3.0,3.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.94117435824283,12.36,2.2324,47.50900000000003
geranylacetone,"magnolia, green",CC(C)=CCCC(/C)=C/CCC(C)=O,194.167065324,1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.90087243626411,17.07,4.048300000000003,62.337000000000046
alpha-guaiene,"wood, balsamic",C[C@H]1CC[C@H](CC2=C1CC[C@@H]2C)C(C)=C,204.187800768,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7333333333333333,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,94.45757225795509,0.0,4.7252000000000045,66.74300000000004
beta-caryophyllene,"wood, spice",C\C1=C/CCC(=C)[C@H]2CC(C)(C)[C@@H]2CC1,204.187800768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,94.45757225795508,0.0,4.7252000000000045,66.74300000000005
gamma-selinene,wood,CC(C)=C1CCC2(C)CCCC(=C)C2C1,204.187800768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,94.4575722579551,0.0,4.869300000000004,66.81300000000005
winelactone,"coconut, spice",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
delta-decalactone,coconut,CCCCCC1CCCC(=O)O1,170.130679816,2.0,0.0,4.0,0.0,2.0,2.0,0.0,0.9,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,74.29296623342044,26.3,2.6624000000000008,47.87300000000003
isogeraniol,rose,CC(C)=CC\C=C(C)/CCO,154.135765196,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.43875774522652,20.23,2.6714000000000016,49.50780000000003
